id,game_id,publisher_id
3355,5008,452
3356,1294,282
3357,10207,532
3358,3940,440
3359,4343,282
3360,4579,514
3361,11287,369
3362,2340,514
3363,326,369
3364,3192,352
3365,11085,514
3366,5230,139
3367,3225,452
3368,5631,82
3369,11123,82
3370,4039,346
3371,1306,282
3372,9994,330
3373,1740,452
3374,4752,352
3375,9002,296
3376,10111,554
3377,11337,282
3378,526,450
3379,4447,464
3380,2066,61
3381,6598,464
3382,8204,532
3383,1833,372
3384,8284,452
3385,7572,17
3386,10839,217
3387,10211,532
3388,5914,352
3389,1593,464
3390,3713,498
3391,11013,282
3392,5529,139
3393,4444,514
3394,4379,474
3395,1303,282
3396,852,420
3397,11129,17
3398,57,558
3399,2635,452
3400,6685,514
3401,8627,532
3402,8913,139
3403,6359,407
3404,5958,228
3405,8874,17
3406,936,464
3407,8901,514
3408,2966,514
3409,2086,352
3410,6814,369
3411,9352,517
3412,10489,139
3413,10002,54
3414,7951,464
3415,415,464
3416,6012,576
3417,10915,444
3418,1997,495
3419,2170,514
3420,10035,369
3421,6744,440
3422,417,323
3423,1130,464
3424,218,352
3425,7454,143
3426,1,298
3427,11263,282
3428,8858,558
3429,5189,139
3430,4663,532
3431,3957,452
3432,5467,369
3433,2674,330
3434,4521,282
3435,2221,532
3436,9739,328
3437,3305,139
3438,500,82
3439,6202,320
3440,5842,17
3441,2199,464
3442,6597,464
3443,7050,54
3444,9086,369
3445,759,532
3446,6094,94
3447,9271,452
3448,3960,452
3449,6931,91
3450,5599,243
3451,1969,330
3452,10928,17
3453,9427,352
3454,1568,452
3455,3460,330
3456,147,369
3457,11229,282
3458,10781,506
3459,9669,126
3460,9781,514
3461,7079,464
3462,665,369
3463,6449,11
3464,8133,496
3465,3105,474
3466,3093,452
3467,6491,11
3468,4366,452
3469,217,352
3470,8010,369
3471,10269,275
3472,6604,13
3473,6029,330
3474,35,13
3475,503,54
3476,1076,246
3477,8393,163
3478,4149,17
3479,5875,464
3480,7935,514
3481,7647,330
3482,7218,452
3483,7894,139
3484,6046,369
3485,6681,514
3486,2113,138
3487,7653,17
3488,10867,369
3489,11210,554
3490,6223,87
3491,9010,17
3492,935,464
3493,422,352
3494,4210,464
3495,1531,551
3496,8231,352
3497,6326,111
3498,9368,263
3499,8038,282
3500,2965,498
3501,3695,91
3502,2580,474
3503,1785,288
3504,6355,217
3505,906,551
3506,1090,309
3507,5917,352
3508,2191,514
3509,6318,521
3510,9753,452
3511,8046,440
3512,3165,369
3513,2732,532
3514,9688,498
3515,5060,17
3516,1830,17
3517,5207,464
3518,10063,498
3519,2299,369
3520,5729,282
3521,9514,147
3522,7505,352
3523,10926,464
3524,6222,369
3525,11203,369
3526,1528,532
3527,9428,352
3528,176,328
3529,261,13
3530,1735,369
3531,2841,13
3532,715,5
3533,1370,369
3534,1882,532
3535,4465,464
3536,4794,532
3537,898,138
3538,8341,558
3539,9227,229
3540,1157,17
3541,8903,514
3542,6063,82
3543,4269,532
3544,1363,532
3545,10087,139
3546,3008,496
3547,3311,62
3548,9690,532
3549,5341,139
3550,4216,554
3551,9224,352
3552,538,82
3553,10197,532
3554,4641,58
3555,4113,7
3556,207,115
3557,10155,282
3558,8151,506
3559,4217,17
3560,1820,377
3561,4434,532
3562,2811,514
3563,6848,352
3564,7141,452
3565,10399,140
3566,10676,452
3567,9335,369
3568,8427,193
3569,10765,369
3570,592,229
3571,4274,532
3572,5216,558
3573,1158,19
3574,3267,440
3575,8232,352
3576,3566,352
3577,3497,70
3578,9664,261
3579,6304,352
3580,9492,54
3581,5911,352
3582,4215,532
3583,3973,452
3584,8417,56
3585,7686,532
3586,2757,464
3587,3248,328
3588,6933,91
3589,6721,138
3590,8236,352
3591,3198,143
3592,7157,82
3593,5159,126
3594,5725,282
3595,7874,54
3596,2695,369
3597,5904,352
3598,3671,145
3599,8553,282
3600,3098,475
3601,9777,452
3602,1152,17
3603,2643,139
3604,5605,464
3605,3758,17
3606,4174,251
3607,7953,209
3608,1760,62
3609,7257,369
3610,9425,352
3611,2790,56
3612,6055,464
3613,6467,10
3614,11320,17
3615,7103,532
3616,3672,54
3617,10326,506
3618,2850,464
3619,1803,282
3620,5909,352
3621,9839,554
3622,7445,282
3623,8424,193
3624,2379,352
3625,9755,452
3626,7571,17
3627,7102,532
3628,8728,54
3629,7528,532
3630,9223,54
3631,7030,514
3632,2778,532
3633,6299,497
3634,8182,282
3635,10140,475
3636,2089,448
3637,5154,474
3638,4900,328
3639,6417,328
3640,4844,464
3641,5824,138
3642,7138,452
3643,3991,532
3644,6018,514
3645,7764,353
3646,1161,17
3647,4037,5
3648,9231,229
3649,6992,452
3650,11181,464
3651,7741,121
3652,3345,87
3653,10445,13
3654,8206,514
3655,2479,242
3656,1733,369
3657,1541,139
3658,5602,452
3659,6956,369
3660,4996,352
3661,622,279
3662,803,82
3663,10736,558
3664,8661,474
3665,6611,139
3666,9296,62
3667,3068,139
3668,979,282
3669,10042,474
3670,10372,369
3671,8412,56
3672,11147,352
3673,1079,182
3674,8533,498
3675,10659,452
3676,10353,17
3677,5825,45
3678,5075,543
3679,6187,54
3680,11311,316
3681,2396,352
3682,6776,141
3683,2776,282
3684,9228,229
3685,11279,352
3686,4704,87
3687,4038,5
3688,7916,554
3689,6283,330
3690,6840,352
3691,10611,474
3692,5208,464
3693,5999,506
3694,5571,17
3695,2649,111
3696,3864,369
3697,6821,464
3698,7396,532
3699,5924,352
3700,6634,498
3701,4931,369
3702,780,478
3703,4646,382
3704,6232,282
3705,9618,369
3706,8070,514
3707,8324,303
3708,6781,577
3709,11042,17
3710,8376,17
3711,300,65
3712,5569,328
3713,3858,264
3714,1027,285
3715,9540,532
3716,4875,328
3717,534,120
3718,6335,54
3719,7654,575
3720,4393,452
3721,1857,82
3722,4440,17
3723,1756,352
3724,2224,498
3725,385,464
3726,1794,282
3727,8059,452
3728,10479,335
3729,9291,62
3730,1377,575
3731,1552,514
3732,10819,377
3733,985,363
3734,3304,309
3735,1824,282
3736,10286,352
3737,8818,13
3738,3441,282
3739,5655,82
3740,400,330
3741,3360,139
3742,3224,452
3743,4394,452
3744,10953,498
3745,3239,423
3746,8507,502
3747,1713,532
3748,8719,464
3749,847,464
3750,10371,369
3751,562,54
3752,1167,575
3753,9166,282
3754,7164,369
3755,7773,82
3756,666,369
3757,6919,198
3758,8905,514
3759,8333,352
3760,10622,452
3761,5935,228
3762,662,532
3763,2222,17
3764,4534,282
3765,3259,369
3766,8966,369
3767,5642,285
3768,9141,369
3769,907,551
3770,11086,514
3771,7067,56
3772,9016,514
3773,6839,352
3774,6945,352
3775,1965,282
3776,321,17
3777,5657,82
3778,4540,282
3779,8696,88
3780,7613,532
3781,3903,139
3782,9357,474
3783,7806,82
3784,9706,514
3785,11137,328
3786,9937,464
3787,1519,498
3788,3737,446
3789,11231,282
3790,3309,352
3791,9999,79
3792,186,13
3793,3994,375
3794,5700,554
3795,4556,282
3796,7642,11
3797,2805,532
3798,5277,269
3799,9098,82
3800,8032,514
3801,2157,126
3802,2887,91
3803,6305,352
3804,1353,198
3805,5031,464
3806,9146,532
3807,7873,575
3808,8234,352
3809,10024,514
3810,2607,506
3811,8804,352
3812,10927,423
3813,2786,369
3814,1556,514
3815,1454,369
3816,9559,328
3817,3284,17
3818,2527,54
3819,6000,506
3820,1375,88
3821,10097,126
3822,4369,452
3823,7615,56
3824,5507,551
3825,9215,13
3826,10073,138
3827,240,258
3828,3324,17
3829,4716,328
3830,7370,352
3831,11088,514
3832,2611,506
3833,2967,3
3834,9635,532
3835,8545,282
3836,6692,551
3837,6811,209
3838,611,3
3839,10205,532
3840,558,45
3841,1251,94
3842,3222,452
3843,5130,554
3844,5940,228
3845,7245,464
3846,967,416
3847,8674,7
3848,7559,111
3849,8972,474
3850,6164,375
3851,10117,464
3852,4612,226
3853,4266,532
3854,11344,328
3855,4005,126
3856,9966,139
3857,7311,138
3858,1140,464
3859,7072,56
3860,9698,464
3861,5927,464
3862,2901,139
3863,6160,54
3864,6690,300
3865,10968,388
3866,8316,15
3867,6877,91
3868,6710,328
3869,10358,17
3870,3266,296
3871,10174,262
3872,6990,369
3873,799,452
3874,9809,440
3875,771,532
3876,607,514
3877,962,464
3878,10039,119
3879,2110,352
3880,9097,82
3881,10568,532
3882,1947,138
3883,9478,352
3884,10925,17
3885,360,464
3886,10516,82
3887,11103,514
3888,7221,369
3889,6329,532
3890,1373,577
3891,2954,111
3892,4947,464
3893,2051,138
3894,2229,464
3895,4474,464
3896,6463,139
3897,733,282
3898,8026,7
3899,4786,17
3900,8754,452
3901,5092,13
3902,11030,352
3903,5177,464
3904,2838,352
3905,9278,228
3906,1221,82
3907,2052,474
3908,1450,369
3909,2380,352
3910,3716,514
3911,10799,82
3912,3069,139
3913,714,5
3914,3958,452
3915,713,138
3916,7209,17
3917,2142,506
3918,1953,228
3919,1468,82
3920,675,62
3921,3620,448
3922,2686,282
3923,10754,514
3924,2151,506
3925,6537,236
3926,8952,139
3927,2126,464
3928,6166,469
3929,7017,282
3930,8931,126
3931,8112,452
3932,23,58
3933,6492,464
3934,7373,514
3935,6320,521
3936,4824,352
3937,2026,111
3938,3603,452
3939,6215,139
3940,11289,442
3941,1254,498
3942,2594,496
3943,6443,139
3944,1444,352
3945,3210,464
3946,2392,352
3947,8146,506
3948,9527,514
3949,1913,82
3950,3297,399
3951,2789,56
3952,4745,282
3953,3178,479
3954,2137,7
3955,2355,369
3956,877,452
3957,8437,521
3958,5401,498
3959,7186,408
3960,6932,91
3961,4387,352
3962,10032,54
3963,6683,514
3964,6845,352
3965,9378,554
3966,1335,139
3967,1009,514
3968,1903,533
3969,8423,193
3970,6646,13
3971,5938,228
3972,4876,464
3973,741,352
3974,1116,13
3975,2438,145
3976,755,111
3977,794,575
3978,7401,498
3979,812,498
3980,6929,139
3981,2777,464
3982,6128,474
3983,3936,532
3984,6332,54
3985,9932,532
3986,3558,498
3987,10341,532
3988,5843,576
3989,1870,532
3990,1804,282
3991,8642,464
3992,6243,282
3993,4926,369
3994,2128,91
3995,3244,300
3996,3045,139
3997,7060,389
3998,7641,464
3999,3299,282
4000,2839,139
4001,4747,282
4002,3601,532
4003,8253,45
4004,6749,282
4005,1267,351
4006,10511,532
4007,8892,514
4008,9607,78
4009,2198,17
4010,79,443
4011,2673,61
4012,3269,115
4013,7876,13
4014,2012,147
4015,5846,139
4016,5992,138
4017,2441,474
4018,8436,228
4019,3308,352
4020,8286,54
4021,9677,229
4022,8448,62
4023,5199,475
4024,6592,328
4025,1466,91
4026,5192,139
4027,4902,119
4028,72,189
4029,5941,228
4030,7376,514
4031,7976,506
4032,6017,464
4033,7583,282
4034,7799,82
4035,2604,506
4036,8387,328
4037,3979,382
4038,10673,452
4039,5799,532
4040,3326,91
4041,2825,352
4042,10742,139
4043,5949,82
4044,8340,558
4045,6447,464
4046,3189,282
4047,7153,126
4048,4536,282
4049,1575,282
4050,3443,282
4051,1123,474
4052,4566,282
4053,8342,365
4054,6261,54
4055,6418,328
4056,3963,452
4057,2373,352
4058,8520,17
4059,4106,119
4060,4466,464
4061,271,246
4062,11260,282
4063,3894,330
4064,2682,475
4065,10119,464
4066,3261,481
4067,431,23
4068,8233,352
4069,2360,93
4070,6993,452
4071,4942,498
4072,43,514
4073,9294,62
4074,5632,82
4075,1168,19
4076,5225,474
4077,4553,282
4078,3592,282
4079,640,498
4080,2343,369
4081,3221,452
4082,6325,352
4083,9420,352
4084,1212,576
4085,4407,282
4086,8519,17
4087,3942,440
4088,11234,282
4089,5621,532
4090,5178,440
4091,6092,84
4092,4455,464
4093,8419,56
4094,5228,139
4095,1980,246
4096,3114,475
4097,5540,532
4098,6363,139
4099,8240,352
4100,8786,464
4101,10321,558
4102,6651,464
4103,8999,296
4104,6469,464
4105,8819,13
4106,6136,299
4107,3440,282
4108,498,309
4109,836,17
4110,69,209
4111,9834,372
4112,3017,305
4113,8381,532
4114,6204,320
4115,91,17
4116,1056,538
4117,8876,143
4118,5028,369
4119,2223,464
4120,2217,464
4121,8008,45
4122,11280,352
4123,6895,17
4124,5111,558
4125,4254,532
4126,5365,62
4127,6680,514
4128,5791,328
4129,8517,502
4130,3436,369
4131,10656,452
4132,2678,475
4133,10322,452
4134,4742,282
4135,8940,538
4136,437,5
4137,1755,352
4138,10370,369
4139,5268,126
4140,6549,369
4141,34,119
4142,4634,464
4143,4743,282
4144,663,558
4145,5203,126
4146,1346,82
4147,7387,532
4148,6352,17
4149,7541,452
4150,6542,464
4151,860,452
4152,7839,369
4153,9314,62
4154,1264,464
4155,4354,464
4156,53,464
4157,2957,352
4158,8946,17
4159,11346,514
4160,5219,558
4161,9311,62
4162,2486,474
4163,1954,452
4164,10217,532
4165,4613,126
4166,10713,138
4167,2617,506
4168,10325,506
4169,7977,506
4170,3257,369
4171,1767,228
4172,10412,271
4173,3896,329
4174,3544,369
4175,6009,498
4176,6784,470
4177,1662,514
4178,6213,139
4179,5308,352
4180,6835,352
4181,7694,532
4182,11227,54
4183,9212,228
4184,6240,328
4185,8429,56
4186,440,5
4187,7403,514
4188,2783,532
4189,2424,452
4190,4600,532
4191,7606,532
4192,10895,506
4193,8967,551
4194,1806,282
4195,10821,377
4196,8504,13
4197,1222,82
4198,7766,577
4199,1200,17
4200,8567,139
4201,2983,228
4202,9385,352
4203,8969,474
4204,1210,532
4205,281,300
4206,9429,352
4207,2428,474
4208,9996,126
4209,7365,282
4210,5656,82
4211,3929,305
4212,7356,282
4213,3160,514
4214,8878,514
4215,3352,139
4216,3764,17
4217,3861,264
4218,3194,506
4219,5887,330
4220,10339,369
4221,5369,58
4222,298,346
4223,7735,54
4224,4264,532
4225,3669,532
4226,9399,464
4227,3320,474
4228,10190,558
4229,9654,498
4230,4639,208
4231,9671,54
4232,7363,282
4233,9728,139
4234,8803,464
4235,3722,452
4236,5882,282
4237,6918,502
4238,2630,506
4239,3186,282
4240,5288,7
4241,5023,452
4242,7410,532
4243,6834,352
4244,5392,352
4245,10884,329
4246,7523,369
4247,3200,143
4248,4690,551
4249,4541,282
4250,9662,498
4251,4405,452
4252,8435,56
4253,4479,217
4254,8225,352
4255,512,506
4256,4378,145
4257,3310,352
4258,9040,464
4259,2275,17
4260,4257,532
4261,9988,532
4262,2155,126
4263,128,352
4264,3859,264
4265,5603,464
4266,5647,82
4267,1712,532
4268,3229,498
4269,11224,368
4270,2999,539
4271,4557,282
4272,10705,13
4273,10268,275
4274,11141,517
4275,9893,369
4276,4787,369
4277,9347,139
4278,10739,330
4279,840,506
4280,10994,557
4281,4506,58
4282,2561,54
4283,10439,91
4284,4017,91
4285,1915,82
4286,2894,328
4287,8755,452
4288,4665,369
4289,2593,496
4290,7197,532
4291,5881,464
4292,8241,31
4293,11114,121
4294,8515,502
4295,8113,452
4296,8116,452
4297,2597,506
4298,10015,139
4299,3029,452
4300,6541,82
4301,8708,329
4302,7532,119
4303,2372,352
4304,9361,532
4305,850,36
4306,5215,246
4307,3135,474
4308,6256,464
4309,7697,532
4310,7052,282
4311,7510,330
4312,4207,481
4313,10239,464
4314,10737,17
4315,2456,474
4316,732,282
4317,6347,139
4318,10997,17
4319,7972,506
4320,7357,282
4321,2684,236
4322,2949,17
4323,10780,506
4324,7664,514
4325,5163,328
4326,7122,139
4327,1011,514
4328,667,369
4329,5016,17
4330,2656,251
4331,9467,369
4332,5959,532
4333,8597,464
4334,1945,440
4335,10706,410
4336,2371,54
4337,1006,182
4338,9229,229
4339,553,514
4340,4335,282
4341,10096,532
4342,8349,330
4343,6635,498
4344,6836,352
4345,11241,282
4346,11128,17
4347,7601,352
4348,6552,352
4349,2091,352
4350,2963,17
4351,8625,464
4352,7451,282
4353,1408,452
4354,9789,460
4355,474,532
4356,2870,300
4357,3127,369
4358,7302,515
4359,770,282
4360,386,214
4361,1923,352
4362,5010,328
4363,5659,369
4364,11270,282
4365,3590,54
4366,9479,352
4367,2958,352
4368,4591,446
4369,4414,143
4370,5628,369
4371,5226,506
4372,1257,566
4373,6149,514
4374,7775,308
4375,452,139
4376,5852,54
4377,7214,251
4378,2528,54
4379,8587,369
4380,8522,17
4381,4153,514
4382,575,138
4383,10663,452
4384,2229,532
4385,1899,464
4386,10874,7
4387,6585,330
4388,5616,285
4389,8364,139
4390,6413,282
4391,2889,382
4392,8542,282
4393,2430,474
4394,10490,282
4395,8800,506
4396,7963,54
4397,645,514
4398,6657,330
4399,1832,372
4400,7724,329
4401,4214,17
4402,5853,138
4403,4701,141
4404,7023,464
4405,1439,17
4406,2626,352
4407,10352,17
4408,2856,548
4409,7190,187
4410,8566,452
4411,1962,54
4412,7255,369
4413,7546,452
4414,11255,282
4415,112,345
4416,6189,532
4417,7525,466
4418,10775,139
4419,9448,514
4420,9178,13
4421,6462,139
4422,6833,352
4423,5506,514
4424,7362,282
4425,6217,532
4426,1292,282
4427,5900,352
4428,430,169
4429,2291,369
4430,4966,371
4431,2824,369
4432,6671,367
4433,4797,470
4434,1170,19
4435,5931,369
4436,7568,498
4437,6099,94
4438,4165,293
4439,9508,328
4440,8438,521
4441,6058,282
4442,7792,82
4443,5296,539
4444,11359,300
4445,3133,474
4446,10118,99
4447,5191,139
4448,9165,282
4449,2812,514
4450,2369,352
4451,1105,353
4452,1880,13
4453,2239,163
4454,3959,452
4455,7807,82
4456,6960,352
4457,722,17
4458,520,464
4459,3804,327
4460,4567,282
4461,8230,352
4462,9392,138
4463,7456,91
4464,649,369
4465,813,352
4466,9673,452
4467,8651,352
4468,7840,452
4469,7948,532
4470,6684,246
4471,6050,532
4472,1033,17
4473,7637,328
4474,3348,87
4475,10797,138
4476,2146,372
4477,682,532
4478,8303,82
4479,11267,282
4480,11090,514
4481,5595,243
4482,3334,474
4483,8391,163
4484,905,514
4485,7715,377
4486,10410,271
4487,6414,282
4488,4554,282
4489,6423,13
4490,8353,13
4491,1531,369
4492,8357,82
4493,10151,369
4494,9459,532
4495,754,111
4496,6059,352
4497,9905,514
4498,9176,132
4499,7932,282
4500,2788,56
4501,4539,282
4502,10060,221
4503,8422,56
4504,5358,369
4505,11151,13
4506,8268,469
4507,9344,139
4508,291,369
4509,3142,474
4510,3171,369
4511,2881,91
4512,1571,575
4513,2311,498
4514,278,17
4515,7769,61
4516,4526,282
4517,116,82
4518,1177,300
4519,4320,452
4520,4649,282
4521,3096,209
4522,1930,440
4523,404,514
4524,6450,464
4525,10520,539
4526,5664,514
4527,6612,139
4528,670,464
4529,9537,17
4530,4420,102
4531,9274,62
4532,4348,352
4533,2559,54
4534,6715,506
4535,9217,347
4536,9348,139
4537,6203,320
4538,2621,506
4539,5405,498
4540,4545,282
4541,6873,300
4542,2614,506
4543,9179,532
4544,4258,532
4545,3183,300
4546,8197,282
4547,312,532
4548,2278,498
4549,508,506
4550,2405,352
4551,8779,351
4552,3414,506
4553,6386,464
4554,5258,390
4555,7771,308
4556,260,498
4557,2586,54
4558,712,138
4559,7701,532
4560,3783,352
4561,9751,452
4562,1664,139
4563,108,352
4564,5194,139
4565,8048,498
4566,6994,452
4567,4528,282
4568,2365,470
4569,4888,169
4570,1831,372
4571,190,352
4572,768,228
4573,6490,464
4574,6789,19
4575,11347,328
4576,10238,464
4577,5252,282
4578,9464,352
4579,5886,330
4580,8031,514
4581,10672,452
4582,7434,119
4583,2541,369
4584,10813,352
4585,6271,91
4586,4295,288
4587,3232,498
4588,7140,452
4589,7500,54
4590,4549,282
4591,9631,514
4592,8300,82
4593,6336,352
4594,4297,369
4595,4024,514
4596,3125,369
4597,5269,532
4598,8981,17
4599,555,300
4600,10189,532
4601,117,82
4602,8675,7
4603,10320,558
4604,4546,282
4605,11268,282
4606,7364,282
4607,4987,62
4608,7224,416
4609,7854,61
4610,2791,56
4611,1113,145
4612,3956,452
4613,3782,352
4614,8306,82
4615,6696,17
4616,8992,296
4617,2569,209
4618,433,13
4619,6498,139
4620,428,245
4621,2816,282
4622,2318,365
4623,6125,303
4624,11171,452
4625,6922,502
4626,7736,54
4627,8238,352
4628,2584,54
4629,10003,163
4630,3429,163
4631,5257,440
4632,5560,13
4633,5079,138
4634,4736,228
4635,7304,369
4636,8148,506
4637,1449,369
4638,1007,182
4639,104,62
4640,3300,282
4641,2314,351
4642,6807,139
4643,4883,236
4644,5508,551
4645,5088,54
4646,4399,452
4647,1769,7
4648,8985,352
4649,2482,464
4650,1906,506
4651,7109,532
4652,1396,496
4653,10175,464
4654,4172,65
4655,806,139
4656,427,169
4657,3173,369
4658,2022,54
4659,9567,228
4660,106,62
4661,536,292
4662,9643,498
4663,8550,532
4664,6115,17
4665,10237,138
4666,6664,139
4667,6453,464
4668,10145,91
4669,9312,62
4670,1296,282
4671,5755,369
4672,3241,464
4673,6672,498
4674,2347,359
4675,595,13
4676,9338,532
4677,1530,60
4678,6618,139
4679,4828,352
4680,4250,532
4681,7061,17
4682,8861,102
4683,1698,5
4684,4615,466
4685,9516,464
4686,950,554
4687,9362,498
4688,7971,506
4689,9671,554
4690,7800,82
4691,11342,532
4692,9997,126
4693,3390,13
4694,7361,282
4695,10724,126
4696,8213,532
4697,2815,517
4698,8932,126
4699,4683,452
4700,103,40
4701,2826,328
4702,306,328
4703,846,487
4704,1269,351
4705,5012,514
4706,811,282
4707,10934,423
4708,333,143
4709,9910,61
4710,2610,506
4711,5689,554
4712,961,17
4713,5580,139
4714,796,452
4715,5797,330
4716,10930,464
4717,8869,17
4718,5440,211
4719,9903,514
4720,3606,300
4721,10510,532
4722,6061,514
4723,8136,459
4724,2279,498
4725,4182,282
4726,3263,168
4727,10838,498
4728,6104,382
4729,2885,532
4730,3505,209
4731,10804,330
4732,6409,369
4733,10481,335
4734,9888,554
4735,8210,514
4736,7055,464
4737,1175,251
4738,11007,452
4739,3287,369
4740,7480,452
4741,5040,498
4742,8329,360
4743,9838,175
4744,2143,372
4745,2055,82
4746,10502,126
4747,2978,532
4748,5574,353
4749,9584,282
4750,11125,17
4751,11121,17
4752,6551,352
4753,11169,452
4754,4280,532
4755,7339,3
4756,288,532
4757,3668,532
4758,10457,464
4759,420,7
4760,2871,139
4761,5193,139
4762,2300,514
4763,7201,532
4764,10815,82
4765,11068,464
4766,343,532
4767,2571,139
4768,1622,440
4769,5984,82
4770,7499,282
4771,4635,464
4772,6674,54
4773,8185,70
4774,3139,474
4775,1395,496
4776,2186,126
4777,1126,554
4778,8788,575
4779,2525,532
4780,6410,369
4781,1453,369
4782,1459,369
4783,543,514
4784,2216,126
4785,2315,198
4786,2109,352
4787,4543,282
4788,10362,17
4789,5114,558
4790,540,440
4791,9624,126
4792,10243,282
4793,6996,335
4794,1040,532
4795,3408,506
4796,8841,464
4797,5858,464
4798,1533,139
4799,2507,452
4800,1599,305
4801,2181,126
4802,1036,514
4803,3746,282
4804,11019,282
4805,127,352
4806,6263,464
4807,10636,13
4808,5513,82
4809,7460,282
4810,4278,532
4811,10115,139
4812,3107,532
4813,3942,532
4814,3490,82
4815,2246,369
4816,4680,565
4817,3361,423
4818,7530,532
4819,514,372
4820,1950,228
4821,5795,330
4822,642,567
4823,10836,372
4824,965,139
4825,7924,345
4826,9268,452
4827,4845,352
4828,9069,56
4829,1829,17
4830,9184,62
4831,7459,282
4832,5663,514
4833,7041,388
4834,4589,452
4835,549,328
4836,5271,440
4837,250,351
4838,9866,558
4839,7032,514
4840,3656,139
4841,8115,452
4842,6109,352
4843,6665,541
4844,9914,532
4845,5987,17
4846,10600,440
4847,3935,305
4848,9724,139
4849,4538,282
4850,3312,495
4851,7001,330
4852,5798,330
4853,7893,514
4854,441,5
4855,7925,345
4856,6465,452
4857,5894,352
4858,5263,382
4859,465,91
4860,3510,498
4861,10246,17
4862,285,416
4863,1993,369
4864,3243,13
4865,7674,464
4866,7169,514
4867,1809,282
4868,2129,91
4869,2236,132
4870,1360,54
4871,3321,475
4872,3996,352
4873,1371,369
4874,71,189
4875,11158,567
4876,5282,210
4877,8389,163
4878,2317,182
4879,10702,328
4880,8214,532
4881,6201,464
4882,10869,251
4883,8350,330
4884,320,163
4885,7870,119
4886,3417,369
4887,7121,139
4888,6851,372
4889,2912,65
4890,1619,464
4891,5104,558
4892,10343,163
4893,6726,369
4894,3393,217
4895,3364,139
4896,377,506
4897,7307,279
4898,8343,365
4899,7644,17
4900,1844,309
4901,4511,481
4902,164,54
4903,8168,452
4904,8546,282
4905,5279,282
4906,10019,508
4907,6327,497
4908,10719,61
4909,4746,282
4910,10947,126
4911,5253,282
4912,2785,372
4913,5905,352
4914,9102,551
4915,9987,532
4916,784,514
4917,9295,62
4918,1071,139
4919,8090,352
4920,3530,369
4921,5744,369
4922,1686,372
4923,4157,7
4924,5563,352
4925,467,532
4926,10297,452
4927,11006,452
4928,8607,464
4929,9600,54
4930,2629,506
4931,1256,464
4932,4482,13
4933,5297,575
4934,7926,345
4935,9927,538
4936,5137,452
4937,262,13
4938,8996,17
4939,7212,17
4940,11059,514
4941,2773,452
4942,3931,547
4943,4253,532
4944,6493,464
4945,3777,352
4946,10670,452
4947,5283,269
4948,183,514
4949,10837,54
4950,10212,532
4951,6652,464
4952,10509,122
4953,11247,282
4954,1523,423
4955,5067,369
4956,11252,282
4957,4202,208
4958,4741,282
4959,9790,459
4960,7064,30
4961,5272,440
4962,5344,498
4963,1928,514
4964,201,464
4965,5609,82
4966,6435,139
4967,7535,514
4968,2940,532
4969,216,352
4970,9606,369
4971,7481,452
4972,6138,506
4973,11009,17
4974,6298,369
4975,3484,464
4976,7933,7
4977,9761,352
4978,1679,209
4979,9482,352
4980,8101,452
4981,9340,369
4982,9785,138
4983,5626,82
4984,616,17
4985,8968,145
4986,6322,521
4987,8731,17
4988,3141,474
4989,277,423
4990,11016,282
4991,9283,369
4992,7645,209
4993,912,575
4994,6589,330
4995,10407,126
4996,9921,382
4997,4114,7
4998,7239,551
4999,775,575
5000,10601,440
